artist,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Efecto Mariposa,Emily,F,21,Benson,254.37995,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Por quererte,200,1543390000000.0,58
Dif Juz,Emily,F,22,Benson,219.16689,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,A Starting Point,200,1543390000000.0,58
Jaci Velasquez,Emily,F,25,Benson,200.95955,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Something (Album Version),200,1543390000000.0,58
The Methadones,Emily,F,26,Benson,206.39302,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Falling Forward,200,1543390000000.0,58
SKOLD vs. KMFDM,Emily,F,27,Benson,254.4322,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,It's Not What,200,1543390000000.0,58
Leatherface,Emily,F,28,Benson,221.09995,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Broken,200,1543390000000.0,58
Scooter,Emily,F,29,Benson,342.04689,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Suavemente,200,1543390000000.0,58
Kat DeLuna featuring Busta Rhymes,Emily,F,31,Benson,213.13261,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Run The Show (featuring Busta Rhymes),200,1543400000000.0,58
Boys Like Girls,Emily,F,32,Benson,232.22812000000002,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Hero/Heroine,200,1543400000000.0,58
Amy Winehouse,Emily,F,33,Benson,172.82567,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Monkey Man,200,1543400000000.0,58
Bebe And Cece Winans,Emily,F,34,Benson,281.59955,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,I.O.U. Me,200,1543400000000.0,58
Metric,Avery,F,1,Martinez,171.25832,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Gimme Sympathy,200,1543400000000.0,82
Coldplay,Emily,F,35,Benson,268.38159,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Yellow,200,1543400000000.0,58
Metallica,Avery,F,2,Martinez,505.52117999999996,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Some Kind Of Monster,200,1543400000000.0,82
Ok Go,Emily,F,36,Benson,230.29506,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,There's A Fire,200,1543400000000.0,58
Die Mooskirchner,Emily,F,37,Benson,166.922,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Reisende Freunde,200,1543400000000.0,58
Method Man,Avery,F,3,Martinez,229.53751,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Say,200,1543400000000.0,82
Deadmau5,Emily,F,38,Benson,463.04607999999996,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Slip,200,1543400000000.0,58
ZZ Top,Avery,F,4,Martinez,354.29832000000005,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Tush,200,1543400000000.0,82
Stone Temple Pilots,Ava,F,0,Robinson,310.25587,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,988,Dead & Bloated (LP Version),200,1543400000000.0,50
Jazzamor,Emily,F,40,Benson,195.5522,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,cherish (the night_ the life_ the moon),200,1543400000000.0,58
The Cranberries,Avery,F,5,Martinez,141.50485,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Carry On,200,1543400000000.0,82
Joe Nichols,Emily,F,41,Benson,232.14975,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Brokenheartsville,200,1543400000000.0,58
Mutemath,Avery,F,6,Martinez,200.51546000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Spotlight,200,1543400000000.0,82
Whiskeytown,Avery,F,7,Martinez,197.77261000000001,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Mirror_ Mirror,200,1543400000000.0,82
Chingy,Emily,F,42,Benson,266.34404,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Gettin' It,200,1543400000000.0,58
Die Mooskirchner,Jayden,F,1,Duffy,169.29914,free,"Seattle-Tacoma-Bellevue, WA",PUT,NextSong,1540150000000.0,921,Frisch und g'sund,200,1543400000000.0,76
Keith Sweat,Avery,F,8,Martinez,56.058319999999995,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Telephone Love (LP Version),200,1543400000000.0,82
Digitalism,Avery,F,9,Martinez,171.96363,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Moonlight,200,1543400000000.0,82
Fountains Of Wayne,Emily,F,43,Benson,197.40689,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Stacy's Mom,200,1543400000000.0,58
Simian Mobile Disco,Avery,F,10,Martinez,257.35791,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Clock,200,1543400000000.0,82
Useless I.D.,Emily,F,44,Benson,190.98077,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,State Of Fear,200,1543400000000.0,58
Ashanti,Emily,F,45,Benson,232.25423999999998,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Foolish,200,1543400000000.0,58
Markus KrunegÃÂ¥rd,Avery,F,11,Martinez,185.5473,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Genom tunna tyger,200,1543400000000.0,82
Billy Idol,Avery,F,12,Martinez,335.38567,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Rebel Yell (Acoustic Live on KROQ) (2001 Digital Remaster),200,1543400000000.0,82
Abba,Emily,F,46,Benson,189.96200000000002,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Hasta Manana,200,1543400000000.0,58
Santogold,Emily,F,47,Benson,192.46975,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Lights Out,200,1543400000000.0,58
John Mayer,Avery,F,13,Martinez,494.34077,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Come Back To Bed,200,1543400000000.0,82
Evergreen Terrace,Emily,F,48,Benson,155.92444,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Burned Alive By Time,200,1543400000000.0,58
Ladytron,Emily,F,49,Benson,215.11791000000002,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Ghosts (Toxic Avenger Mix),200,1543400000000.0,58
Feist,Emily,F,50,Benson,184.94648999999998,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,My Moon My Man,200,1543400000000.0,58
Hollywood Undead,Avery,F,15,Martinez,196.41423999999998,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Young,200,1543400000000.0,82
Amorphis,Emily,F,51,Benson,299.07546,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,887,Towards And Against,200,1543400000000.0,58
Drowning Pool,Avery,F,16,Martinez,201.63873,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Bodies,200,1543400000000.0,82
I-Wayne,Avery,F,17,Martinez,213.86404,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Living In Love,200,1543400000000.0,82
Portishead,Avery,F,18,Martinez,254.04036000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Sour Times,200,1543400000000.0,82
Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Avery,F,19,Martinez,277.15873,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),200,1543400000000.0,82
Angels and Airwaves,Avery,F,20,Martinez,302.05342,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,The Gift,200,1543400000000.0,82
The Crests,Avery,F,21,Martinez,182.88281,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,16 Candles,200,1543400000000.0,82
Pet Shop Boys,Avery,F,27,Martinez,299.02322000000004,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,It's A Sin (2001 Digital Remaster),200,1543400000000.0,82
Paramore,Avery,F,29,Martinez,267.65016,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,The Only Exception (Album Version),200,1543400000000.0,82
Carla Bruni,Avery,F,30,Martinez,153.20771000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Promises Like Pie-Crust (Album),200,1543400000000.0,82
Skillet,Avery,F,31,Martinez,232.46322,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Comatose (Comes Alive Version),200,1543400000000.0,82
Concrete Blonde,Adler,M,0,Barrera,270.28853,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540840000000.0,942,Bloodletting (The Vampire Song),200,1543400000000.0,100
Violeta Parra,Avery,F,32,Martinez,123.34975,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Parabienes Al Reves,200,1543400000000.0,82
Jonathan Coulton,Avery,F,33,Martinez,208.03873000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Chiron Beta Prime,200,1543400000000.0,82
Nirvana,Avery,F,34,Martinez,219.08853,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Come As You Are,200,1543400000000.0,82
Metallica,Avery,F,35,Martinez,385.43627999999995,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Broken_ Beat & Scarred,200,1543400000000.0,82
OneRepublic,Jayden,M,0,Fox,252.70812,free,"New Orleans-Metairie, LA",PUT,NextSong,1541030000000.0,955,Someone To Save You,200,1543400000000.0,101
Bell Biv DeVoe,Avery,F,36,Martinez,262.00771000000003,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Poison,200,1543400000000.0,82
Kalle Baah,Jayden,M,1,Fox,273.76281,free,"New Orleans-Metairie, LA",PUT,NextSong,1541030000000.0,955,Ugly Girls,200,1543400000000.0,101
Coldplay,Avery,F,37,Martinez,273.47546,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Trouble,200,1543400000000.0,82
Metric,Avery,F,38,Martinez,172.69506,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,The List,200,1543400000000.0,82
Everything But The Girl,Avery,F,39,Martinez,259.082,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Better Things,200,1543400000000.0,82
Calle 13,Avery,F,40,Martinez,290.84689,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Un Beso de Desayuno,200,1543400000000.0,82
Justin Bieber,Avery,F,41,Martinez,214.67382999999998,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,One Time,200,1543400000000.0,82
Ashanti,Avery,F,42,Martinez,232.25423999999998,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Foolish,200,1543400000000.0,82
The Darkness,Avery,F,43,Martinez,217.05097999999998,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,I Believe In A Thing Called Love,200,1543400000000.0,82
Muse,Avery,F,44,Martinez,209.34485,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Supermassive Black Hole (Album Version),200,1543410000000.0,82
Choeur ArmÃÂ©nien de Sofia,Avery,F,45,Martinez,121.5473,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Le Corps de Notre Seigneur,200,1543410000000.0,82
Gyptian,Avery,F,46,Martinez,199.13098,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Beautiful Lady,200,1543410000000.0,82
Alliance Ethnik,Avery,F,47,Martinez,252.21178999999998,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,ReprÃÂ©sente,200,1543410000000.0,82
Jason Aldean,Avery,F,48,Martinez,305.52771,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Hicktown,200,1543410000000.0,82
The Rascals,Avery,F,49,Martinez,152.18893,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Love Is A Beautiful Thing (LP Version),200,1543410000000.0,82
Keisha White,Avery,F,50,Martinez,251.42812,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Brother,200,1543410000000.0,82
Future Rock,Avery,F,51,Martinez,239.90812000000003,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Gears,200,1543410000000.0,82
The Power Station,Avery,F,52,Martinez,305.16200000000003,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Some Like It Hot,200,1543410000000.0,82
Sea Wolf,Avery,F,53,Martinez,225.80200000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,Black Dirt (Album),200,1543410000000.0,82
Rosana,Zachary,M,0,Thomas,250.33097999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540640000000.0,819,Pa Ti No Estoy,200,1543410000000.0,19
Jonny Lang,Kate,F,0,Harrell,246.04689,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Give Me Up Again,200,1543410000000.0,97
Enrique Iglesias,Avery,F,54,Martinez,217.99138,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540650000000.0,140,DÃÂ­melo,200,1543410000000.0,82
Eddie Vedder,Zachary,M,1,Thomas,236.30322,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540640000000.0,819,Society,200,1543410000000.0,19
Billy Bragg,Kate,F,1,Harrell,153.44281,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,To Have And To Have Not,200,1543410000000.0,97
Atreyu,Kate,F,2,Harrell,239.20281,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,This Flesh A Tomb (Album Version),200,1543410000000.0,97
Race Car Riot,Kate,F,3,Harrell,257.30567,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,The Last In 4000,200,1543410000000.0,97
Sam Cooke,Kate,F,4,Harrell,122.04363000000001,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Ain't Misbehavin,200,1543410000000.0,97
Timbaland / Attitude / Keri Hilson,Kate,F,5,Harrell,274.85995,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Hello,200,1543410000000.0,97
Taylor Swift,Kate,F,6,Harrell,233.89995,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Love Story,200,1543410000000.0,97
TV On The Radio,Kate,F,7,Harrell,338.36363,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Heroes,200,1543410000000.0,97
Jowell & Randy,Kate,F,8,Harrell,238.91546,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Velandote,200,1543410000000.0,97
Luiz Bonfa / Oscar Castro Neves / Lalo Schifrin,Kate,F,9,Harrell,202.29179,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Bossa Nova Cha Cha,200,1543410000000.0,97
Junior Vasquez,Kate,F,10,Harrell,406.12526,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Get Your Hands Off My Man (Nush Chocolate Factory Mix),200,1543410000000.0,97
Peter Case,Kate,F,11,Harrell,272.24771,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Two Angels,200,1543410000000.0,97
Metric,Kate,F,12,Harrell,286.24934,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Help I'm Alive,200,1543410000000.0,97
Eminem,Kate,F,13,Harrell,237.40036,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Medicine Ball,200,1543410000000.0,97
Zero 7,Kate,F,14,Harrell,380.26403999999997,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,All Of Us,200,1543410000000.0,97
Akon,Kate,F,15,Harrell,260.8322,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Keep You Much Longer,200,1543410000000.0,97
Local Natives,Kate,F,16,Harrell,266.05669,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Wide Eyes,200,1543410000000.0,97
Erykah Badu,Kate,F,17,Harrell,286.9024,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Back In The Day,200,1543410000000.0,97
Magnet,Kate,F,18,Harrell,216.45016,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Where Happiness Lives,200,1543410000000.0,97
Escape The Fate,Kate,F,21,Harrell,217.28607999999997,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Something,200,1543410000000.0,97
Modjo,Kate,F,22,Harrell,305.44934,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Lady (Hear Me Tonight),200,1543410000000.0,97
Ron Carter,Kate,F,23,Harrell,497.13587,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,I CAN'T GET STARTED,200,1543410000000.0,97
Four Day Hombre,Kate,F,24,Harrell,332.5122,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Inertia,200,1543410000000.0,97
Michael Franks,Katherine,F,0,Gay,282.01751,free,"San Antonio-New Braunfels, TX",PUT,NextSong,1540970000000.0,321,Rainy Night In Tokyo (Remastered LP Version),200,1543410000000.0,57
Missy Elliott,Kate,F,25,Harrell,246.17751,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,The Rain  [Supa Dupa Fly]  (LP Version),200,1543410000000.0,97
Hombres G,Kate,F,26,Harrell,296.30649,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Que soy yo para ti (Radio edit),200,1543410000000.0,97
Flo Rida,Kate,F,27,Harrell,230.05995,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Elevator [Feat. Timbaland] (Album Version),200,1543410000000.0,97
Another Sunny Day,Kate,F,28,Harrell,173.21751,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Rio,200,1543410000000.0,97
Sikth,Kate,F,30,Harrell,250.53995,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Peep Show,200,1543410000000.0,97
The Funky Lowlives,Anabelle,F,1,Simpson,280.34567000000004,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PUT,NextSong,1541040000000.0,1019,Sail Into the Sun,200,1543410000000.0,69
They Might Be Giants,Kate,F,31,Harrell,116.45342,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Particle Man (LP Version),200,1543410000000.0,97
Lily Allen,Anabelle,F,2,Simpson,195.23873,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PUT,NextSong,1541040000000.0,1019,Cheryl Tweedy,200,1543410000000.0,69
Micachu,Kate,F,32,Harrell,52.74077,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Sweetheart,200,1543410000000.0,97
Light Of The World,Kate,F,33,Harrell,207.0722,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,"Midnight Groovin' (7"" Version) (2006 Digital Remaster)",200,1543410000000.0,97
Dan the Automator_ Del The Funky Homosapien_ Kid Koala,Anabelle,F,3,Simpson,246.69995,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PUT,NextSong,1541040000000.0,1019,Battle Song,200,1543420000000.0,69
MC Hammer,Kate,F,34,Harrell,238.88934,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Addams Groove,200,1543420000000.0,97
La Polla Records,Anabelle,F,4,Simpson,190.77178999999998,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PUT,NextSong,1541040000000.0,1019,Eutanasia,200,1543420000000.0,69
Coldplay,Kate,F,35,Harrell,294.1122,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Fix You,200,1543420000000.0,97
Coldplay,Kate,F,36,Harrell,368.09098,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Fix You (Live),200,1543420000000.0,97
The Strokes,Kate,F,37,Harrell,196.28363000000002,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Juicebox,200,1543420000000.0,97
Fall Out Boy,Devin,M,1,Larson,180.40118,free,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1541050000000.0,875,Dance_ Dance,200,1543420000000.0,60
Bright Eyes,Kate,F,38,Harrell,224.80934,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,At The Bottom Of Everything,200,1543420000000.0,97
BeyoncÃÂ©,Kate,F,39,Harrell,227.65669,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Irreplaceable,200,1543420000000.0,97
Big D and The Kids Table,Kate,F,40,Harrell,184.842,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,944,Shining On (feat. Scott Grella) (Grella's Techno Remix),200,1543420000000.0,97
Iron Maiden,Bronson,M,1,Harris,409.5473,free,"Eugene, OR",PUT,NextSong,1540910000000.0,941,Ghost Of The Navigator,200,1543420000000.0,33
Nada Surf,Cecilia,F,0,Owens,298.44853,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1541030000000.0,948,Comes A Time,200,1543420000000.0,6
Toto,Cecilia,F,1,Owens,411.19302000000005,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1541030000000.0,948,Home Of The Brave,200,1543420000000.0,6
Relient K,Ayla,F,0,Johnson,240.92689,free,"Santa Rosa, CA",PUT,NextSong,1540880000000.0,949,I So Hate Consequences (Album Version),200,1543420000000.0,63
Silverchair,Kynnedi,F,0,Sanchez,242.96444,free,"Cedar Rapids, IA",PUT,NextSong,1541080000000.0,927,The Greatest View (Album Version),200,1543420000000.0,89
Morcheeba,Makinley,F,0,Jones,347.71546,free,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541090000000.0,881,The Sea,200,1543420000000.0,17
Alliance Ethnik,Kynnedi,F,1,Sanchez,195.94404,free,"Cedar Rapids, IA",PUT,NextSong,1541080000000.0,927,SinceritÃÂ© Et Jalousie,200,1543420000000.0,89
The Notorious B.I.G.,Makinley,F,1,Jones,223.73832000000002,free,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541090000000.0,881,Unbelievable (Amended Version),200,1543420000000.0,17
No Doubt / Bounty Killer,Cierra,F,1,Finley,206.65424,free,"Richmond, VA",PUT,NextSong,1541010000000.0,810,Hey Baby,200,1543420000000.0,96
Cut Copy,Cierra,F,2,Finley,299.44118,free,"Richmond, VA",PUT,NextSong,1541010000000.0,810,Lights & Music,200,1543420000000.0,96
The Black Keys,Lily,F,1,Burns,211.01668999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540620000000.0,1002,Tighten Up,200,1543420000000.0,32
Eagles,Tegan,F,0,Levine,181.86404,paid,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,1004,Earlybird (LP Version),200,1543420000000.0,80
Derek Webb,Jacqueline,F,0,Lynch,166.19057,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540220000000.0,963,Please_ Before I Go,200,1543420000000.0,29
The Agony Scene,Cierra,F,3,Finley,175.85586999999998,free,"Richmond, VA",PUT,NextSong,1541010000000.0,810,Screams Turn To Silence (Album Version),200,1543420000000.0,96
Moving Mountains,Jacqueline,F,1,Lynch,513.07057,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540220000000.0,963,8105,200,1543420000000.0,29
Switchblade Symphony,Tegan,F,1,Levine,248.34567,paid,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,1004,Dollhouse,200,1543420000000.0,80
Mr Sam ft. Kirsty Hawkshaw,Tegan,F,2,Levine,487.99302,paid,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,1004,Insight,200,1543420000000.0,80
The Temper Trap,Jacqueline,F,2,Lynch,192.67873,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540220000000.0,963,Fader,200,1543420000000.0,29
The B-52's,Jacqueline,F,3,Lynch,321.54077,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540220000000.0,963,Love Shack,200,1543420000000.0,29
Angus & Julia Stone,Tegan,F,3,Levine,262.42567,paid,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,1004,Jewels And Gold,200,1543420000000.0,80
Harmonia,Tegan,F,4,Levine,655.77751,paid,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,1004,Sehr kosmisch,200,1543420000000.0,80
Spinal Tap,Jacqueline,F,4,Lynch,135.78404,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540220000000.0,963,Jazz Oddyssey III,200,1543420000000.0,29
Peter Sellers,Jordan,F,0,Hicks,142.39302,free,"Salinas, CA",PUT,NextSong,1540010000000.0,1000,She Loves You,200,1543420000000.0,37
Kings Of Convenience,Jacqueline,F,5,Lynch,188.44689,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540220000000.0,963,Me In You,200,1543420000000.0,29
Hellhammer,Jordan,F,1,Hicks,241.71057000000002,free,"Salinas, CA",PUT,NextSong,1540010000000.0,1000,Maniac,200,1543420000000.0,37
Five Iron Frenzy,Jacqueline,F,6,Lynch,236.09423999999999,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540220000000.0,963,Canada,200,1543420000000.0,29
Elbow,Jacqueline,F,7,Lynch,221.85751000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540220000000.0,963,Grounds For Divorce,200,1543420000000.0,29
Kreator,Emily,F,0,Benson,294.53016,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,1013,Riot Of Violence,200,1543420000000.0,58
Slightly Stoopid,Tegan,F,5,Levine,145.76281,paid,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,1004,Anti Socialistic,200,1543420000000.0,80
Pavement,Jacqueline,F,8,Lynch,149.83791000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540220000000.0,963,Heaven Is A Truck,200,1543420000000.0,29
